Male predictors:
word : coef : odds_ratio
meses : 0.8453710846894062 : 2.3288418518000777
2018 : 0.7801023873259302 : 2.181695632044813
pasado : 0.6893439673188286 : 1.9924080196290406
via : 0.68434410272129 : 1.9824711116059242
presidente : 0.6739044584350751 : 1.9618824744068009
empleo : 0.6251695261145634 : 1.8685627007578087
haber : 0.6232371807127229 : 1.8649554785370195
| : 0.6042007065908318 : 1.8297890858748713
prisión : 0.5983948661344415 : 1.8191964018448208
Congreso : 0.557523281548898 : 1.7463419424127724
intervención : 0.5449870371527601 : 1.724586026686323
resto : 0.5413936786381913 : 1.7184000916006597
problema : 0.5359472592561635 : 1.7090664046947837
caso : 0.5334361711464799 : 1.704780172173314
tres : 0.5082531181820876 : 1.6623846674550482
¡ : 0.4885662192531313 : 1.6299775133832786
defender : 0.4793317842845041 : 1.6149948765980897
‍ : 0.45955649419209593 : 1.5833715947505764
en_contra_de : 0.447269403993704 : 1.5640355999707538
primera : 0.43157369288044406 : 1.539678599283671
paso : 0.4296815064038901 : 1.5367679948314783
grandes : 0.4275086122797053 : 1.5334323859601466
mas : 0.41531168590000217 : 1.514842822266061
x : 0.413235644454818 : 1.5117012079731849
agua : 0.4019730816389582 : 1.4947710953464641
políticos : 0.40078007983849 : 1.492988894034492
unas : 0.3916324464195636 : 1.4793938549519552
vas : 0.37796176953470195 : 1.4593071518179177
final : 0.3744289880433433 : 1.4541608342818408
ejemplo : 0.36471127483659255 : 1.4400981555432681
mayoría : 0.3613689274169595 : 1.4352928821091242
democracia : 0.36126962163695064 : 1.4351503563068604
sido : 0.3609176054407884 : 1.4346452490456967
fer : 0.3458952954156727 : 1.413254633831632
Podemos : 0.3440250049115057 : 1.4106139073426138
Cifuentes : 0.3436627532908024 : 1.4101030027120947
poder : 0.3420199357721466 : 1.4077883625823793
ello : 0.33988273906490374 : 1.4047828547540893
però : 0.3337885654976479 : 1.396247897383646
- : 0.3300871119395488 : 1.3910893036731284
( : 0.3200825873164995 : 1.3772415023190834
Catalunya : 0.3060057407840172 : 1.357990102453391
menos : 0.3041509400802006 : 1.355473635948953
españoles : 0.29735882107579287 : 1.346298292990613
