Male predictors:
word : coef : odds_ratio
40_horas : 1.5825677032939158 : 4.867437915577999
red : 1.5678766219408853 : 4.796452690747083
invito : 1.5622204742628094 : 4.769399825620363
tontos : 1.5609320412180345 : 4.7632587303258935
Han : 1.5576781375653441 : 4.747784734443515
machista : 1.5553865613599758 : 4.736917280473026
defiende : 1.542840096686036 : 4.677856988821543
beso : 1.5278750373708352 : 4.608373788366671
Carmen : 1.5265448285502925 : 4.602247764253993
instituto : 1.5189801795783282 : 4.56756472334175
responsabilidad : 1.513865569871371 : 4.544263052742039
Tenemos : 1.5089239425804672 : 4.521862391866851
todavia : 1.508645626571109 : 4.5206040602861135
manipulación : 1.4975794625263943 : 4.470854092523354
mantienen : 1.4975573599603815 : 4.470755276267691
videojuegos : 1.4831723232345142 : 4.406903652463354
terrorismo : 1.4689868733922746 : 4.3448310465474504
novio : 1.4634206528123206 : 4.320713941391205
embargo : 1.4570798620407193 : 4.293403873519542
valorada : 1.4507714854569098 : 4.266404715025891
35h : 1.4410476196588107 : 4.22511981783881
exigir : 1.439783232202042 : 4.219781005212902
vomitar : 1.4372789743607597 : 4.209226806275545
Junta_de_Andalucía : 1.4354907379862551 : 4.201706439892427
Después_de : 1.4266858165453762 : 4.164873139891196
bancos : 1.41700181024796 : 4.124735144156154
votó : 1.4127103650419672 : 4.107071996618461
ofrece : 1.4115530990817395 : 4.10232177116783
pareja : 1.4045800337299188 : 4.073815516856797
tratando : 1.403938667903124 : 4.071203548502776
chapuza : 1.4001252209542232 : 4.055707794648766
normalizado : 1.3996373937592925 : 4.053729792592668
mujer : 1.3991781799209566 : 4.051868691129513
chica : 1.3922841972869389 : 4.024031244427049
necesitamos : 1.3864446912456216 : 4.000601365703482
momentos : 1.3811827098812857 : 3.9796055640745385
miré : 1.3799718556656417 : 3.974789758108555
contratan : 1.3744221738818612 : 3.9527920364301616
hagas : 1.3645712914902064 : 3.9140447079842224
escoria : 1.364109945640632 : 3.9122393961717217
Hechos : 1.3633066182249929 : 3.9090978490226553
