Male predictors:
word : coef : odds_ratio
negociación : 2.395880567302623 : 10.977860549272044
comentario : 2.393315216993897 : 10.949734583225457
barrio : 2.373269742403601 : 10.73242724770955
asistir : 2.151778845070306 : 8.600143120764148
arreglar : 2.037944098770445 : 7.674814307902281
canario : 2.0263909267725073 : 7.586656092245169
naranja : 1.9993898087336057 : 7.384548736748558
👴 : 1.9957915436155893 : 7.358024921095266
actualmente : 1.9603258530194823 : 7.101640779261997
republicano : 1.8226730871596457 : 6.188378435300718
almansa : 1.7870910516003617 : 5.972054774977846
arma : 1.7817103953614108 : 5.940007496206662
desaparecer : 1.7298563957395328 : 5.639843944653766
reacción : 1.72062779125494 : 5.588035483131591
en_lugar_de : 1.7133370760170406 : 5.547442862111753
leonés : 1.7114663619924322 : 5.537074883733789
albacete : 1.6718831590957988 : 5.322180879441199
cántabro : 1.6631520535780067 : 5.275914628272937
cartel : 1.6596037689305483 : 5.257227354885332
pago : 1.6566013552276977 : 5.2414666553457065
león : 1.6372730743666177 : 5.14113089817501
admirar : 1.6041428791917725 : 4.973594803678847
nota : 1.5971917200041774 : 4.939142435137056
✍ : 1.587486431905019 : 4.891438499506608
❄ : 1.5754220452755914 : 4.8327808400795345
correspondiente : 1.5686273388167626 : 4.800054820647054
😀 : 1.5573456949365103 : 4.7462066307342665
30 : 1.5462391226840342 : 4.693784199508644
tener_en_cuenta : 1.5397583073523382 : 4.663463010046102
estatuto : 1.486364284564865 : 4.42099279254135
gastronomía : 1.4504542524071262 : 4.265051485102508
tipo : 1.4422670412776069 : 4.230275162917479
indicador : 1.4357193504138492 : 4.202667112008297
jerez : 1.4292361130299962 : 4.175508356932768
a_la_vez : 1.4284298149879622 : 4.172143009638865
división : 1.4076807915056713 : 4.086467036509931
consciente : 1.4060642563921726 : 4.0798664555281
limpio : 1.4024981457584151 : 4.065343111693459
aparte : 1.3836907157993155 : 3.989598964896578
apañar : 1.3814057424109984 : 3.980493244557885
antes_de : 1.3784553690245058 : 3.968766610704649
lumbrera : 1.3457731427125663 : 3.8411551539863087
llamamiento : 1.328681060615835 : 3.7760597078398837
térmico : 1.318808652859168 : 3.7389643183854693
basta : 1.3144740301642486 : 3.7227923937124765
👍 : 1.3107796931474636 : 3.7090645172809222
pobreza : 1.310646679578066 : 3.7085711941804136
ez : 1.3032498728848125 : 3.6812408133308008
impulsar : 1.3001259380422552 : 3.6697588007574784
adjudicar : 1.2969840943810946 : 3.658247085805174
aclarar : 1.2918906824761858 : 3.6396614987526448
a_partir_de : 1.279760607078589 : 3.5957788185297517
entrevistar : 1.2753618777643974 : 3.5799966969209263
saludos : 1.2739561374774468 : 3.57496768690606
incertidumbre : 1.269083850038481 : 3.557591781327823
guión : 1.2687386343068934 : 3.5563638566399964
manifiesto : 1.2664922036703108 : 3.5483836987091912
renunciar : 1.2575720839115598 : 3.5168724421993836
consultar : 1.2404936016543868 : 3.4573195823223886
lindo : 1.2399643317537619 : 3.4554902112888413
verguenza : 1.2327357947565207 : 3.4306021330205816
maduro : 1.2244266921362426 : 3.402215006943022
fundador : 1.2206667109582374 : 3.3894467617766817
concierto : 1.2022333445178677 : 3.3275401739177948
in : 1.1905192946302807 : 3.2887886142886584
pena : 1.1713319426450162 : 3.226287007217203
colocar : 1.1712360193800904 : 3.2259775460763818
huelga : 1.1656578569000675 : 3.208032615567524
decidir : 1.1640998285775324 : 3.203038301544491
fascista : 1.1551759479182107 : 3.1745819294733324
navarro : 1.1534974111421368 : 3.169257746624476
puente : 1.1516765705492444 : 3.1634922840571535
ejea : 1.1498853827960587 : 3.1578309471929127
[??:1/12/??:??.??:??] : 1.1406310990149673 : 3.128742288426446
máximo : 1.1296208232966989 : 3.0944829218092806
6 : 1.1178068351369628 : 3.0581398382900344
otorgar : 1.1130440737691143 : 3.0436092782731645
les : 1.1099554240112732 : 3.034223137924711
  : 1.1048726855452269 : 3.0188401023577063
hay : 1.0918618840671204 : 2.9798169845985614
deportivo : 1.091728125696986 : 2.9794184357906164
👌 : 1.0898191067886056 : 2.9737360952342025
lleno : 1.0890542601289996 : 2.9714625126970526
tejido : 1.086960577891054 : 2.9652477225815503
llevar_a_cabo : 1.0822221974897288 : 2.951230486612423
mil : 1.0809306504020118 : 2.9474212938776563
broma : 1.044563892121347 : 2.8421587655072504
