Male predictors:
word : coef : odds_ratio
Estimada : 1.120518974899625 : 3.0664451985031014
després : 1.1115876031767427 : 3.0391795775121984
xd : 1.108791069312015 : 3.030692281938755
0 : 1.1080184908349284 : 3.0283517385541967
Hola : 1.1065967316601277 : 3.024049210989164
dies : 1.10339235508938 : 3.014374527491573
recibido : 1.0950546760255901 : 2.9893461244903685
Muchas_GRACIAS : 1.0926754057328498 : 2.9822421165904003
compromiso : 1.0856621658789212 : 2.9614001077548044
Llibertat : 1.0852938836347672 : 2.9603096774826616
nacionalistas : 1.0840091233491125 : 2.956508831286724
medida : 1.0726011020781032 : 2.92297257054761
ella : 1.0661846006857016 : 2.9042773560560904
música : 1.0634447551411517 : 2.896330975580493
entrada : 1.0623941249977944 : 2.8932896009121225
nueva : 1.058435187954759 : 2.8818578931713956
tipos : 1.0564988299882014 : 2.8762829839333426
