Male predictors:
word : coef : odds_ratio
León : 1.7127689939656392 : 5.544292354348796
convivencia : 1.11042399570799 : 3.035645222156857
unidad : 1.0533748176032036 : 2.8673114611393653
ayudas : 0.9814291955727628 : 2.668266993500186
desarrollo : 0.9668166313607539 : 2.629560261766344
consejero : 0.9499886002991919 : 2.585680183167363
visto : 0.936522129041573 : 2.5510935976057554
¡ : 0.8940502992736116 : 2.4450126562006242
Gran : 0.8853264860866241 : 2.4237755913283197
amigo : 0.8375189656715546 : 2.310627114136876
única : 0.8014725560449488 : 2.228820576380023
pena : 0.7441799264465646 : 2.1047147061871194
Cataluña : 0.7240176609311428 : 2.0627038298366553
Canarias : 0.6726427730546797 : 1.9594087568255905
usted : 0.6451862137947709 : 1.9063419833970792
Buenos : 0.6404604186794736 : 1.8973542555709928
dejar : 0.6337384219523776 : 1.8846430167909698
Aragón : 0.6004872193097283 : 1.823006788159506
siendo : 0.589210534671166 : 1.8025647911152285
impuestos : 0.5870236964764421 : 1.798627180609302
2017 : 0.566326720782505 : 1.7617836278253791
sector : 0.5653035155731356 : 1.759981883573853
problema : 0.5373141000558651 : 1.7114040235986272
medidas : 0.5320249510917788 : 1.7023760489779127
mas : 0.49908746094076806 : 1.6472174344018653
2 : 0.4931268215840442 : 1.6374281694559725
apoyo : 0.48111444107257595 : 1.617876425821102
intervención : 0.47405181706202976 : 1.6064902284745972
derecha : 0.4722933487350731 : 1.6036677486382658
económico : 0.44382495838690256 : 1.5586576317960887
quieren : 0.43807554126667547 : 1.5497219709585701
años : 0.4306809969100814 : 1.5383047477095546
mientras : 0.4251118405421632 : 1.5297614994518514
empleo : 0.42055269963910014 : 1.5228029757260237
cambio : 0.4195277474774469 : 1.5212429751238448
haber : 0.41902734428047256 : 1.5204819307061284
Navidad : 0.41780366348121356 : 1.5186224840784979
labor : 0.4173463604781878 : 1.5179281722236144
vosotros : 0.41704857916147714 : 1.517476228867301
junto_a : 0.4125277954925583 : 1.5106315304715925
trabajadores : 0.4041476812917811 : 1.4980251609140398
marcha : 0.4028791583752933 : 1.4961260864323531
dinero : 0.40132206095857337 : 1.4937982851450904
