Male predictors:
word : coef : odds_ratio
Les : 1.5616805073615672 : 4.766825202743862
León : 1.5464762029127694 : 4.694897134862569
miles : 1.264789859281527 : 3.5423482662802512
👍 : 1.19758080209316 : 3.312094610519621
unidad : 1.192551902599097 : 3.2954802306463153
presentación : 1.1824510094784635 : 3.2623604881397448
pena : 1.1695767714034655 : 3.220629287630945
candidato : 1.1642093698296094 : 3.203389185588281
Orgulloso : 1.1626518144686528 : 3.198403613249407
nota : 1.1534396268566505 : 3.1690746186210768
negociación : 1.1515162297597186 : 3.162985087869874
comentarios : 1.1415126033260021 : 3.1315015041934373
¡ : 1.1397795583890176 : 3.126079171296862
gastronomía : 1.133935576534181 : 3.1078636986302843
Almansa : 1.1312114359258616 : 3.099408962097793
municipios : 1.1159620854747856 : 3.0525035362380204
👌 : 1.0906708115912043 : 2.976269919430123
Acto : 1.073020795487475 : 2.924199580337194
recibir : 1.0728083502220576 : 2.9235784139654792
quedar : 1.0725630995459277 : 2.9228614922990905
pago : 1.0620987444608232 : 2.8924351056830346
A_partir_de : 1.0565251652056118 : 2.8763587324684807
tienes : 1.0427855347534327 : 2.837108883104495
2019 : 1.0400392774442913 : 2.8293281409475988
libertades : 1.0293574223839306 : 2.799266510657154
pobreza : 1.027007435547366 : 2.7926959945420355
llena : 1.020752128788176 : 2.775281348173156
puesta : 1.0207316435230305 : 2.7752244963811994
devolver : 1.0167503520007812 : 2.7641974840622177
❄ : 1.016386795598449 : 2.763192725023933
querida : 1.010542495957172 : 2.7470908965583876
esto : 1.0026908949468656 : 2.725606289553426
arreglar : 0.9990543579665213 : 2.7157125219168092
cursos : 0.9916275055826865 : 2.6956180376482375
canario : 0.9862044882953032 : 2.6810392207470906
Jerez : 0.9859874134705772 : 2.6804572977908605
urnas : 0.9795259373880507 : 2.663193422195404
convivencia : 0.9792241798681451 : 2.6623899047931
leoneses : 0.9762098939804343 : 2.6543767834619847
trae : 0.9735723251111023 : 2.647384906722067
llevado : 0.9683147108761433 : 2.633502504288082
antes_de : 0.9644027242497669 : 2.623220402545827
consultar : 0.9565725432376527 : 2.602760319572648
catalunya : 0.9538087688541006 : 2.595576808649197
Respeto : 0.952124035751805 : 2.5912076359584737
navideñas : 0.9484962717784758 : 2.5818243766651667
✍ : 0.9478038036794729 : 2.580037164512215
linda : 0.9425138944771521 : 2.5664250373741266
volver : 0.9408162970215708 : 2.5620719766785216
orgulloso : 0.9385987819726591 : 2.556396838191906
Saludos : 0.9373694463763543 : 2.553256099466933
= : 0.9363524900512167 : 2.5506608693683814
Albacete : 0.9351793538097436 : 2.547670351148445
reacción : 0.9335314090716268 : 2.5434753886813386
actualmente : 0.9334701873941139 : 2.5433196776178257
